Component Id,Product Id,Component Name,Active Flag
8631,3,Category 7,1
8632,1,Category 1,1
8633,1,Category 2,1
8634,2,Category 3,1
8635,3,Category 4,1
8636,4,Category 5,1
8637,4,Category 6,1
8638,3,Category 7,1
8639,1,Category 1,1
8640,1,Category 2,1
8641,2,Category 3,1
8642,3,Category 4,1
8643,4,Category 5,1
8644,4,Category 6,1
8645,3,Category 7,1
8646,1,Category 1,1
8647,1,Category 2,1
8648,2,Category 3,1
8649,3,Category 4,1
8650,4,Category 5,1
8651,4,Category 6,1
8652,3,Category 7,1
8653,1,Category 1,1
8654,1,Category 2,1
8655,2,Category 3,1
8656,3,Category 4,1
8657,4,Category 5,1
8658,4,Category 6,1
8659,3,Category 7,1
8660,1,Category 1,1
8661,1,Category 2,1
8662,2,Category 3,1
8663,3,Category 4,1
8664,4,Category 5,1
8665,4,Category 6,1
8666,3,Category 7,1
8667,1,Category 1,1
8668,1,Category 2,1
8669,2,Category 3,1
8670,3,Category 4,1
8671,4,Category 5,1
8672,4,Category 6,1
8673,3,Category 7,1
8674,1,Category 1,1
8675,1,Category 2,1
8676,2,Category 3,1
8677,3,Category 4,1
8678,4,Category 5,1
8679,4,Category 6,1
8680,3,Category 7,1
8681,1,Category 1,1
8682,1,Category 2,1
8683,2,Category 3,1
8684,3,Category 4,1
8685,4,Category 5,1
8686,4,Category 6,1
8687,3,Category 7,1
8688,1,Category 1,1
8689,1,Category 2,1
8690,2,Category 3,1
8691,3,Category 4,1
8692,4,Category 5,1
8693,4,Category 6,1
8694,3,Category 7,1
8695,1,Category 1,1
8696,1,Category 2,1
8697,2,Category 3,1
8698,3,Category 4,1
8699,4,Category 5,1
8700,4,Category 6,1
8701,3,Category 7,1
8702,1,Category 1,1
8703,1,Category 2,1
8704,2,Category 3,1
8705,3,Category 4,1
8706,4,Category 5,1
8707,4,Category 6,1
8708,3,Category 7,1
8709,1,Category 1,1
8710,1,Category 2,1
8711,2,Category 3,1
8712,3,Category 4,1
8713,4,Category 5,1
8714,4,Category 6,1
8715,3,Category 7,1
8716,1,Category 1,1
8717,1,Category 2,1
8718,2,Category 3,1
8719,3,Category 4,1
8720,4,Category 5,1
8721,4,Category 6,1
8722,3,Category 7,1
8723,1,Category 1,1
8724,1,Category 2,1
8725,2,Category 3,1
8726,3,Category 4,1
8727,4,Category 5,1
8728,4,Category 6,1
8729,3,Category 7,1
8730,1,Category 1,1
8731,1,Category 2,1
8732,2,Category 3,1
8733,3,Category 4,1
8734,4,Category 5,1
8735,4,Category 6,1
8736,3,Category 7,1
8737,1,Category 1,1
8738,1,Category 2,1
8739,2,Category 3,1
8740,3,Category 4,1
8741,4,Category 5,1
8742,4,Category 6,1
8743,3,Category 7,1
8744,1,Category 1,1
8745,1,Category 2,1
8746,2,Category 3,1
8747,3,Category 4,1
8748,4,Category 5,1
8749,4,Category 6,1
8750,3,Category 7,1
8751,1,Category 1,1
8752,1,Category 2,1
8753,2,Category 3,1
8754,3,Category 4,1
8755,4,Category 5,1
8756,4,Category 6,1
8757,3,Category 7,1
8758,1,Category 1,1
8759,1,Category 2,1
8760,2,Category 3,1
8761,3,Category 4,1
8762,4,Category 5,1
8763,4,Category 6,1
8764,3,Category 7,1
8765,1,Category 1,1
8766,1,Category 2,1
8767,2,Category 3,1
8768,3,Category 4,1
8769,4,Category 5,1
8770,4,Category 6,1
8771,3,Category 7,1
8772,1,Category 1,1
8773,1,Category 2,1
8774,2,Category 3,1
8775,3,Category 4,1
8776,4,Category 5,1
8777,4,Category 6,1
8778,3,Category 7,1
8779,1,Category 1,1
8780,1,Category 2,1
8781,2,Category 3,1
8782,3,Category 4,1
8783,4,Category 5,1
8784,4,Category 6,1
8785,3,Category 7,1
8786,1,Category 1,1
8787,1,Category 2,1
8788,2,Category 3,1
8789,3,Category 4,1
8790,4,Category 5,1
8791,4,Category 6,1
8792,3,Category 7,1
8793,1,Category 1,1
8794,1,Category 2,1
8795,2,Category 3,1
8796,3,Category 4,1
8797,4,Category 5,1
8798,4,Category 6,1
8799,3,Category 7,1
8800,1,Category 1,1
8801,1,Category 2,1
8802,2,Category 3,1
8803,3,Category 4,1
8804,4,Category 5,1
8805,4,Category 6,1
8806,3,Category 7,1
8807,1,Category 1,1
8808,1,Category 2,1
8809,2,Category 3,1
8810,3,Category 4,1
8811,4,Category 5,1
8812,4,Category 6,1
8813,3,Category 7,1
8814,1,Category 1,1
8815,1,Category 2,1
8816,2,Category 3,1
8817,3,Category 4,1
8818,4,Category 5,1
8819,4,Category 6,1
8820,3,Category 7,1
8821,1,Category 1,1
8822,1,Category 2,1
8823,2,Category 3,1
8824,3,Category 4,1
8825,4,Category 5,1
8826,4,Category 6,1
8827,3,Category 7,1
8828,1,Category 1,1
8829,1,Category 2,1
8830,2,Category 3,1
8831,3,Category 4,1
8832,4,Category 5,1
8833,4,Category 6,1
8834,3,Category 7,1
8835,1,Category 1,1
8836,1,Category 2,1
8837,2,Category 3,1
8838,3,Category 4,1
8839,4,Category 5,1
8840,4,Category 6,1
8841,3,Category 7,1
8842,1,Category 1,1
8843,1,Category 2,1
8844,2,Category 3,1
8845,3,Category 4,1
8846,4,Category 5,1
8847,4,Category 6,1
8848,3,Category 7,1
8849,1,Category 1,1
8850,1,Category 2,1
8851,2,Category 3,1
8852,3,Category 4,1
8853,4,Category 5,1
8854,4,Category 6,1
8855,3,Category 7,1
8856,1,Category 1,1
8857,1,Category 2,1
8858,2,Category 3,1
8859,3,Category 4,1
8860,4,Category 5,1
8861,4,Category 6,1
8862,3,Category 7,1
8863,1,Category 1,1
8864,1,Category 2,1
8865,2,Category 3,1
8866,3,Category 4,1
8867,4,Category 5,1
8868,4,Category 6,1
8869,3,Category 7,1
8870,1,Category 1,1
8871,1,Category 2,1
8872,2,Category 3,1
8873,3,Category 4,1
8874,4,Category 5,1
8875,4,Category 6,1
8876,3,Category 7,1
8877,1,Category 1,1
8878,1,Category 2,1
8879,2,Category 3,1
8880,3,Category 4,1
8881,4,Category 5,1
8882,4,Category 6,1
8883,3,Category 7,1
8884,1,Category 1,1
8885,1,Category 2,1
8886,2,Category 3,1
8887,3,Category 4,1
8888,4,Category 5,1
8889,4,Category 6,1
8890,3,Category 7,1
8891,1,Category 1,1
8892,1,Category 2,1
8893,2,Category 3,1
8894,3,Category 4,1
8895,4,Category 5,1
8896,4,Category 6,1
8897,3,Category 7,1
8898,1,Category 1,1
8899,1,Category 2,1
8900,2,Category 3,1
8901,3,Category 4,1
8902,4,Category 5,1
8903,4,Category 6,1
8904,3,Category 7,1
8905,1,Category 1,1
8906,1,Category 2,1
8907,2,Category 3,1
8908,3,Category 4,1
8909,4,Category 5,1
8910,4,Category 6,1
8911,3,Category 7,1
8912,1,Category 1,1
8913,1,Category 2,1
8914,2,Category 3,1
8915,3,Category 4,1
8916,4,Category 5,1
8917,4,Category 6,1
8918,3,Category 7,1
8919,1,Category 1,1
8920,1,Category 2,1
8921,2,Category 3,1
8922,3,Category 4,1
8923,4,Category 5,1
8924,4,Category 6,1
8925,3,Category 7,1
8926,1,Category 1,1
8927,1,Category 2,1
8928,2,Category 3,1
8929,3,Category 4,1
8930,4,Category 5,1
8931,4,Category 6,1
8932,3,Category 7,1
8933,1,Category 1,1
8934,1,Category 2,1
8935,2,Category 3,1
8936,3,Category 4,1
8937,4,Category 5,1
8938,4,Category 6,1
8939,3,Category 7,1
8940,1,Category 1,1
8941,1,Category 2,1
8942,2,Category 3,1
8943,3,Category 4,1
8944,4,Category 5,1
8945,4,Category 6,1
8946,3,Category 7,1
8947,1,Category 1,1
8948,1,Category 2,1
8949,2,Category 3,1
8950,3,Category 4,1
8951,4,Category 5,1
8952,4,Category 6,1
8953,3,Category 7,1
8954,1,Category 1,1
8955,1,Category 2,1
8956,2,Category 3,1
8957,3,Category 4,1
8958,4,Category 5,1
8959,4,Category 6,1
8960,3,Category 7,1
8961,1,Category 1,1
8962,1,Category 2,1
8963,2,Category 3,1
8964,3,Category 4,1
8965,4,Category 5,1
8966,4,Category 6,1
8967,3,Category 7,1
8968,1,Category 1,1
8969,1,Category 2,1
8970,2,Category 3,1
8971,3,Category 4,1
8972,4,Category 5,1
8973,4,Category 6,1
8974,3,Category 7,1
8975,1,Category 1,1
8976,1,Category 2,1
8977,2,Category 3,1
8978,3,Category 4,1
8979,4,Category 5,1
8980,4,Category 6,1
8981,3,Category 7,1
8982,1,Category 1,1
8983,1,Category 2,1
8984,2,Category 3,1
8985,3,Category 4,1
8986,4,Category 5,1
8987,4,Category 6,1
8988,3,Category 7,1
8989,1,Category 1,1
8990,1,Category 2,1
8991,2,Category 3,1
8992,3,Category 4,1
8993,4,Category 5,1
8994,4,Category 6,1
8995,3,Category 7,1
8996,1,Category 1,1
8997,1,Category 2,1
8998,2,Category 3,1
8999,3,Category 4,1
9000,4,Category 5,1
9001,4,Category 6,1
9002,3,Category 7,1
9003,1,Category 1,1
9004,1,Category 2,1
9005,2,Category 3,1
9006,3,Category 4,1
9007,4,Category 5,1
9008,4,Category 6,1
9009,3,Category 7,1
9010,1,Category 1,1
9011,1,Category 2,1
9012,2,Category 3,1
9013,3,Category 4,1
9014,4,Category 5,1
9015,4,Category 6,1
9016,3,Category 7,1
9017,1,Category 1,1
9018,1,Category 2,1
9019,2,Category 3,1
9020,3,Category 4,1
9021,4,Category 5,1
9022,4,Category 6,1
9023,3,Category 7,1
9024,1,Category 1,1
9025,1,Category 2,1
9026,2,Category 3,1
9027,3,Category 4,1
9028,4,Category 5,1
9029,4,Category 6,1
9030,3,Category 7,1
9031,1,Category 1,1
9032,1,Category 2,1
9033,2,Category 3,1
9034,3,Category 4,1
9035,4,Category 5,1
9036,4,Category 6,1
9037,3,Category 7,1
9038,1,Category 1,1
9039,1,Category 2,1
9040,2,Category 3,1
9041,3,Category 4,1
9042,4,Category 5,1
9043,4,Category 6,1
9044,3,Category 7,1
9045,1,Category 1,1
9046,1,Category 2,1
9047,2,Category 3,1
9048,3,Category 4,1
9049,4,Category 5,1
9050,4,Category 6,1
9051,3,Category 7,1
9052,1,Category 1,1
9053,1,Category 2,1
9054,2,Category 3,1
9055,3,Category 4,1
9056,4,Category 5,1
9057,4,Category 6,1
9058,3,Category 7,1
9059,1,Category 1,1
9060,1,Category 2,1
9061,2,Category 3,1
9062,3,Category 4,1
9063,4,Category 5,1
9064,4,Category 6,1
9065,3,Category 7,1
9066,1,Category 1,1
9067,1,Category 2,1
9068,2,Category 3,1
9069,3,Category 4,1
9070,4,Category 5,1
9071,4,Category 6,1
9072,3,Category 7,1
9073,1,Category 1,1
9074,1,Category 2,1
9075,2,Category 3,1
9076,3,Category 4,1
9077,4,Category 5,1
9078,4,Category 6,1
9079,3,Category 7,1
9080,1,Category 1,1
9081,1,Category 2,1
9082,2,Category 3,1
9083,3,Category 4,1
9084,4,Category 5,1
9085,4,Category 6,1
9086,3,Category 7,1
9087,1,Category 1,1
9088,1,Category 2,1
9089,2,Category 3,1
9090,3,Category 4,1
9091,4,Category 5,1
9092,4,Category 6,1
9093,3,Category 7,1
9094,1,Category 1,1
9095,1,Category 2,1
9096,2,Category 3,1
9097,3,Category 4,1
9098,4,Category 5,1
9099,4,Category 6,1
9100,3,Category 7,1
9101,1,Category 1,1
9102,1,Category 2,1
9103,2,Category 3,1
9104,3,Category 4,1
9105,4,Category 5,1
9106,4,Category 6,1
9107,3,Category 7,1
9108,1,Category 1,1
9109,1,Category 2,1
9110,2,Category 3,1
9111,3,Category 4,1
9112,4,Category 5,1
9113,4,Category 6,1
9114,3,Category 7,1
9115,1,Category 1,1
9116,1,Category 2,1
9117,2,Category 3,1
9118,3,Category 4,1
9119,4,Category 5,1
9120,4,Category 6,1
9121,3,Category 7,1
9122,1,Category 1,1
9123,1,Category 2,1
9124,2,Category 3,1
9125,3,Category 4,1
9126,4,Category 5,1
9127,4,Category 6,1
9128,3,Category 7,1
9129,1,Category 1,1
9130,1,Category 2,1
9131,2,Category 3,1
9132,3,Category 4,1
9133,4,Category 5,1
9134,4,Category 6,1
9135,3,Category 7,1
9136,1,Category 1,1
9137,1,Category 2,1
9138,2,Category 3,1
9139,3,Category 4,1
9140,4,Category 5,1
9141,4,Category 6,1
9142,3,Category 7,1
9143,1,Category 1,1
9144,1,Category 2,1
9145,2,Category 3,1
9146,3,Category 4,1
9147,4,Category 5,1
9148,4,Category 6,1
9149,3,Category 7,1
9150,1,Category 1,1
9151,1,Category 2,1
9152,2,Category 3,1
9153,3,Category 4,1
9154,4,Category 5,1
9155,4,Category 6,1
9156,3,Category 7,1
9157,1,Category 1,1
9158,1,Category 2,1
9159,2,Category 3,1
9160,3,Category 4,1
9161,4,Category 5,1
9162,4,Category 6,1
9163,3,Category 7,1
9164,1,Category 1,1
9165,1,Category 2,1
9166,2,Category 3,1
9167,3,Category 4,1
9168,4,Category 5,1
9169,4,Category 6,1
9170,3,Category 7,1
9171,1,Category 1,1
9172,1,Category 2,1
9173,2,Category 3,1
9174,3,Category 4,1
9175,4,Category 5,1
9176,4,Category 6,1
9177,3,Category 7,1
9178,1,Category 1,1
9179,1,Category 2,1
9180,2,Category 3,1
9181,3,Category 4,1
9182,4,Category 5,1
9183,4,Category 6,1
9184,3,Category 7,1
9185,1,Category 1,1
9186,1,Category 2,1
9187,2,Category 3,1
9188,3,Category 4,1
9189,4,Category 5,1
9190,4,Category 6,1
9191,3,Category 7,1
9192,1,Category 1,1
9193,1,Category 2,1
9194,2,Category 3,1
9195,3,Category 4,1
9196,4,Category 5,1
9197,4,Category 6,1
9198,3,Category 7,1
9199,1,Category 1,1
9200,1,Category 2,1
9201,2,Category 3,1
9202,3,Category 4,1
9203,4,Category 5,1
9204,4,Category 6,1
9205,3,Category 7,1
9206,1,Category 1,1
9207,1,Category 2,1
9208,2,Category 3,1
9209,3,Category 4,1
9210,4,Category 5,1
9211,4,Category 6,1
9212,3,Category 7,1
9213,1,Category 1,1
9214,1,Category 2,1
9215,2,Category 3,1
9216,3,Category 4,1
9217,4,Category 5,1
9218,4,Category 6,1
9219,3,Category 7,1
9220,1,Category 1,1
9221,1,Category 2,1
9222,2,Category 3,1
9223,3,Category 4,1
9224,4,Category 5,1
9225,4,Category 6,1
9226,3,Category 7,1
9227,1,Category 1,1
9228,1,Category 2,1
9229,2,Category 3,1
9230,3,Category 4,1
9231,4,Category 5,1
9232,4,Category 6,1
9233,3,Category 7,1
9234,1,Category 1,1
9235,1,Category 2,1
9236,2,Category 3,1
9237,3,Category 4,1
9238,4,Category 5,1
9239,4,Category 6,1
9240,3,Category 7,1
9241,1,Category 1,1
9242,1,Category 2,1
9243,2,Category 3,1
9244,3,Category 4,1
9245,4,Category 5,1
9246,4,Category 6,1
9247,3,Category 7,1
9248,1,Category 1,1
9249,1,Category 2,1
9250,2,Category 3,1
9251,3,Category 4,1
9252,4,Category 5,1
9253,4,Category 6,1
9254,3,Category 7,1
9255,1,Category 1,1
9256,1,Category 2,1
9257,2,Category 3,1
9258,3,Category 4,1
9259,4,Category 5,1
9260,4,Category 6,1
9261,3,Category 7,1
9262,1,Category 1,1
9263,1,Category 2,1
9264,2,Category 3,1
9265,3,Category 4,1
9266,4,Category 5,1
9267,4,Category 6,1
9268,3,Category 7,1
9269,1,Category 1,1
9270,1,Category 2,1
9271,2,Category 3,1
9272,3,Category 4,1
9273,4,Category 5,1
9274,4,Category 6,1
9275,3,Category 7,1
9276,1,Category 1,1
9277,1,Category 2,1
9278,2,Category 3,1
9279,3,Category 4,1
9280,4,Category 5,1
9281,4,Category 6,1
9282,3,Category 7,1
9283,1,Category 1,1
9284,1,Category 2,1
9285,2,Category 3,1
9286,3,Category 4,1
9287,4,Category 5,1
9288,4,Category 6,1
9289,3,Category 7,1
9290,1,Category 1,1
9291,1,Category 2,1
9292,2,Category 3,1
9293,3,Category 4,1
9294,4,Category 5,1
9295,4,Category 6,1
9296,3,Category 7,1
9297,1,Category 1,1
9298,1,Category 2,1
9299,2,Category 3,1
9300,3,Category 4,1
9301,4,Category 5,1
9302,4,Category 6,1
9303,3,Category 7,1
9304,1,Category 1,1
9305,1,Category 2,1
9306,2,Category 3,1
9307,3,Category 4,1
9308,4,Category 5,1
9309,4,Category 6,1
9310,3,Category 7,1
9311,1,Category 1,1
9312,1,Category 2,1
9313,2,Category 3,1
9314,3,Category 4,1
9315,4,Category 5,1
9316,4,Category 6,1
9317,3,Category 7,1
9318,1,Category 1,1
9319,1,Category 2,1
9320,2,Category 3,1
9321,3,Category 4,1
9322,4,Category 5,1
9323,4,Category 6,1
9324,3,Category 7,1
9325,1,Category 1,1
9326,1,Category 2,1
9327,2,Category 3,1
9328,3,Category 4,1
9329,4,Category 5,1
9330,4,Category 6,1
9331,3,Category 7,1
9332,1,Category 1,1
9333,1,Category 2,1
9334,2,Category 3,1
9335,3,Category 4,1
9336,4,Category 5,1
9337,4,Category 6,1
9338,3,Category 7,1
9339,1,Category 1,1
9340,1,Category 2,1
9341,2,Category 3,1
9342,3,Category 4,1
9343,4,Category 5,1
9344,4,Category 6,1
9345,3,Category 7,1
9346,1,Category 1,1
9347,1,Category 2,1
9348,2,Category 3,1
9349,3,Category 4,1
9350,4,Category 5,1
9351,4,Category 6,1
9352,3,Category 7,1
9353,1,Category 1,1
9354,1,Category 2,1
9355,2,Category 3,1
9356,3,Category 4,1
9357,4,Category 5,1
9358,4,Category 6,1
9359,3,Category 7,1
9360,1,Category 1,1
9361,1,Category 2,1
9362,2,Category 3,1
9363,3,Category 4,1
9364,4,Category 5,1
9365,4,Category 6,1
9366,3,Category 7,1
9367,1,Category 1,1
9368,1,Category 2,1
9369,2,Category 3,1
9370,3,Category 4,1
9371,4,Category 5,1
9372,4,Category 6,1
9373,3,Category 7,1
9374,1,Category 1,1
9375,1,Category 2,1
9376,2,Category 3,1
9377,3,Category 4,1
9378,4,Category 5,1
9379,4,Category 6,1
9380,3,Category 7,1
9381,1,Category 1,1
9382,1,Category 2,1
9383,2,Category 3,1
9384,3,Category 4,1
9385,4,Category 5,1
9386,4,Category 6,1
9387,3,Category 7,1
9388,1,Category 1,1
9389,1,Category 2,1
9390,2,Category 3,1
9391,3,Category 4,1
9392,4,Category 5,1
9393,4,Category 6,1
9394,3,Category 7,1
9395,1,Category 1,1
9396,1,Category 2,1
9397,2,Category 3,1
9398,3,Category 4,1
9399,4,Category 5,1
9400,4,Category 6,1
9401,3,Category 7,1
9402,1,Category 1,1
9403,1,Category 2,1
9404,2,Category 3,1
9405,3,Category 4,1
9406,4,Category 5,1
9407,4,Category 6,1
9408,3,Category 7,1
9409,1,Category 1,1
9410,1,Category 2,1
9411,2,Category 3,1
9412,3,Category 4,1
9413,4,Category 5,1
9414,4,Category 6,1
9415,3,Category 7,1
9416,1,Category 1,1
9417,1,Category 2,1
9418,2,Category 3,1
9419,3,Category 4,1
9420,4,Category 5,1
9421,4,Category 6,1
9422,3,Category 7,1
9423,1,Category 1,1
9424,1,Category 2,1
9425,2,Category 3,1
9426,3,Category 4,1
9427,4,Category 5,1
9428,4,Category 6,1
9429,3,Category 7,1
9430,1,Category 1,1
9431,1,Category 2,1
9432,2,Category 3,1
9433,3,Category 4,1
9434,4,Category 5,1
9435,4,Category 6,1
9436,3,Category 7,1
9437,1,Category 1,1
9438,1,Category 2,1
9439,2,Category 3,1
9440,3,Category 4,1
9441,4,Category 5,1
9442,4,Category 6,1
9443,3,Category 7,1
9444,1,Category 1,1
9445,1,Category 2,1
9446,2,Category 3,1
9447,3,Category 4,1
9448,4,Category 5,1
9449,4,Category 6,1
9450,3,Category 7,1
9451,1,Category 1,1
9452,1,Category 2,1
9453,2,Category 3,1
9454,3,Category 4,1
9455,4,Category 5,1
9456,4,Category 6,1
9457,3,Category 7,1
9458,1,Category 1,1
9459,1,Category 2,1
9460,2,Category 3,1
9461,3,Category 4,1
9462,4,Category 5,1
9463,4,Category 6,1
9464,3,Category 7,1
9465,1,Category 1,1
9466,1,Category 2,1
9467,2,Category 3,1
9468,3,Category 4,1
9469,4,Category 5,1
9470,4,Category 6,1
9471,3,Category 7,1
9472,1,Category 1,1
9473,1,Category 2,1
9474,2,Category 3,1
9475,3,Category 4,1
9476,4,Category 5,1
9477,4,Category 6,1
9478,3,Category 7,1
9479,1,Category 1,1
9480,1,Category 2,1
9481,2,Category 3,1
9482,3,Category 4,1
9483,4,Category 5,1
9484,4,Category 6,1
9485,3,Category 7,1
9486,1,Category 1,1
9487,1,Category 2,1
9488,2,Category 3,1
9489,3,Category 4,1
9490,4,Category 5,1
9491,4,Category 6,1
9492,3,Category 7,1
9493,1,Category 1,1
9494,1,Category 2,1
9495,2,Category 3,1
9496,3,Category 4,1
9497,4,Category 5,1
9498,4,Category 6,1
9499,3,Category 7,1
9500,1,Category 1,1
9501,1,Category 2,1
9502,2,Category 3,1
9503,3,Category 4,1
9504,4,Category 5,1
9505,4,Category 6,1
9506,3,Category 7,1
9507,1,Category 1,1
9508,1,Category 2,1
9509,2,Category 3,1
9510,3,Category 4,1
9511,4,Category 5,1
9512,4,Category 6,1
9513,3,Category 7,1
9514,1,Category 1,1
9515,1,Category 2,1
9516,2,Category 3,1
9517,3,Category 4,1
9518,4,Category 5,1
9519,4,Category 6,1
9520,3,Category 7,1
9521,1,Category 1,1
9522,1,Category 2,1
9523,2,Category 3,1
9524,3,Category 4,1
9525,4,Category 5,1
9526,4,Category 6,1
9527,3,Category 7,1
9528,1,Category 1,1
9529,1,Category 2,1
9530,2,Category 3,1
9531,3,Category 4,1
9532,4,Category 5,1
9533,4,Category 6,1
9534,3,Category 7,1
9535,1,Category 1,1
9536,1,Category 2,1
9537,2,Category 3,1
9538,3,Category 4,1
9539,4,Category 5,1
9540,4,Category 6,1
9541,3,Category 7,1
9542,1,Category 1,1
9543,1,Category 2,1
9544,2,Category 3,1
9545,3,Category 4,1
9546,4,Category 5,1
9547,4,Category 6,1
9548,3,Category 7,1
9549,1,Category 1,1
9550,1,Category 2,1
9551,2,Category 3,1
9552,3,Category 4,1
9553,4,Category 5,1
9554,4,Category 6,1
9555,3,Category 7,1
9556,1,Category 1,1
9557,1,Category 2,1
9558,2,Category 3,1
9559,3,Category 4,1
9560,4,Category 5,1
9561,4,Category 6,1
9562,3,Category 7,1
9563,1,Category 1,1
9564,1,Category 2,1
9565,2,Category 3,1
9566,3,Category 4,1
9567,4,Category 5,1
9568,4,Category 6,1
9569,3,Category 7,1
9570,1,Category 1,1
9571,1,Category 2,1
9572,2,Category 3,1
9573,3,Category 4,1
9574,4,Category 5,1
9575,4,Category 6,1
9576,3,Category 7,1
9577,1,Category 1,1
9578,1,Category 2,1
9579,2,Category 3,1
9580,3,Category 4,1
9581,4,Category 5,1
9582,4,Category 6,1
9583,3,Category 7,1
9584,1,Category 1,1
9585,1,Category 2,1
9586,2,Category 3,1
9587,3,Category 4,1
9588,4,Category 5,1
9589,4,Category 6,1
9590,3,Category 7,1
9591,1,Category 1,1
9592,1,Category 2,1
9593,2,Category 3,1
9594,3,Category 4,1
9595,4,Category 5,1
9596,4,Category 6,1
9597,3,Category 7,1
9598,1,Category 1,1
9599,1,Category 2,1
9600,2,Category 3,1
9601,3,Category 4,1
9602,4,Category 5,1
9603,4,Category 6,1
9604,3,Category 7,1
9605,1,Category 1,1
9606,1,Category 2,1
9607,2,Category 3,1
9608,3,Category 4,1
9609,4,Category 5,1
9610,4,Category 6,1
9611,3,Category 7,1
9612,1,Category 1,1
9613,1,Category 2,1
9614,2,Category 3,1
9615,3,Category 4,1
9616,4,Category 5,1
9617,4,Category 6,1
9618,3,Category 7,1
9619,1,Category 1,1
9620,1,Category 2,1
9621,2,Category 3,1
9622,3,Category 4,1
9623,4,Category 5,1
9624,4,Category 6,1
9625,3,Category 7,1
9626,1,Category 1,1
9627,1,Category 2,1
9628,2,Category 3,1
9629,3,Category 4,1
9630,4,Category 5,1
9631,4,Category 6,1
9632,3,Category 7,1
9633,1,Category 1,1
9634,1,Category 2,1
9635,2,Category 3,1
9636,3,Category 4,1
9637,4,Category 5,1
9638,4,Category 6,1
9639,3,Category 7,1
9640,1,Category 1,1
9641,1,Category 2,1
9642,2,Category 3,1
9643,3,Category 4,1
9644,4,Category 5,1
9645,4,Category 6,1
9646,3,Category 7,1
9647,1,Category 1,1
9648,1,Category 2,1
9649,2,Category 3,1
9650,3,Category 4,1
9651,4,Category 5,1
9652,4,Category 6,1
9653,3,Category 7,1
9654,1,Category 1,1
9655,1,Category 2,1
9656,2,Category 3,1
9657,3,Category 4,1
9658,4,Category 5,1
9659,4,Category 6,1
9660,3,Category 7,1
9661,1,Category 1,1
9662,1,Category 2,1
9663,2,Category 3,1
9664,3,Category 4,1
9665,4,Category 5,1
9666,4,Category 6,1
9667,3,Category 7,1
9668,1,Category 1,1
9669,1,Category 2,1
9670,2,Category 3,1
9671,3,Category 4,1
9672,4,Category 5,1
9673,4,Category 6,1
9674,3,Category 7,1
9675,1,Category 1,1
9676,1,Category 2,1
9677,2,Category 3,1
9678,3,Category 4,1
9679,4,Category 5,1
9680,4,Category 6,1
9681,3,Category 7,1
9682,1,Category 1,1
9683,1,Category 2,1
9684,2,Category 3,1
9685,3,Category 4,1
9686,4,Category 5,1
9687,4,Category 6,1
9688,3,Category 7,1
9689,1,Category 1,1
9690,1,Category 2,1
9691,2,Category 3,1
9692,3,Category 4,1
9693,4,Category 5,1
9694,4,Category 6,1
9695,3,Category 7,1
9696,1,Category 1,1
9697,1,Category 2,1
9698,2,Category 3,1
9699,3,Category 4,1
9700,4,Category 5,1
9701,4,Category 6,1
9702,3,Category 7,1
9703,1,Category 1,1
9704,1,Category 2,1
9705,2,Category 3,1
9706,3,Category 4,1
9707,4,Category 5,1
9708,4,Category 6,1
9709,3,Category 7,1
9710,1,Category 1,1
9711,1,Category 2,1
9712,2,Category 3,1
9713,3,Category 4,1
9714,4,Category 5,1
9715,4,Category 6,1
9716,3,Category 7,1
